Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6399838,2018-09-20 00:09:50,2017-12-21 00:39:31,64737561,18748834502,64737561,289,8221,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399838.sralite.1,SRX3493176,xinexpo52_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776776,SAMN08216177,simple,655179,air metagenome,xinexpo52_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F11615CBFCB3F9097CD22B62D4EF942B,A9A3E6A262132507E7FE35B313FCC0F6
SRR6399818,2018-09-20 00:09:51,2017-12-21 08:15:13,62197276,17854306294,62197276,287,8494,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399818.sralite.1,SRX3493196,xinexpo53_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776796,SAMN08216069,simple,655179,air metagenome,xinexpo53_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,F54138EEF8CE925E851C5E8E11F49FE4,C1ABCD085B4FA596F0AC7C5B379A135F
SRR6399608,2018-09-20 00:09:42,2017-12-20 20:37:54,56105769,16319070499,56105769,290,7737,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399608.sralite.1,SRX3492839,xinexpo53_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776438,SAMN08216075,simple,655179,air metagenome,xinexpo53_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2A533FD29CA8C638F632E1530CD3434B,60CAC671C24116054577DF06B9F5C88D
SRR6399604,2018-09-20 00:09:42,2017-12-20 20:44:14,45564915,13116379569,45564915,287,6015,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399604.sralite.1,SRX3492843,xinexpo53_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776444,SAMN08216071,simple,655179,air metagenome,xinexpo53_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,C350AEB9ED6DB3FCC936B893AA241B27,DF45D96EDB90925680576DF19E8AA5D1
SRR6399761,2018-09-20 00:09:38,2017-12-20 23:51:16,31696814,9245152976,31696814,291,4143,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399761.sralite.1,SRX3492686,xinexpo54_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776287,SAMN08216136,simple,655179,air metagenome,xinexpo54_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,4B243431E492A6488461789AE2D3448F,FE330B4DA7DC9B029589403BBF8E8208
SRR6399764,2018-09-20 00:09:38,2017-12-21 00:06:34,39678694,11499823217,39678694,289,5060,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399764.sralite.1,SRX3492683,xinexpo54_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776285,SAMN08216137,simple,655179,air metagenome,xinexpo54_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,2DAEDF26C4B5524BF3296578515E6846,C83C7A5544AD9AF2EFBC3C116C579CB3
SRR6399941,2018-09-20 00:09:48,2017-12-21 02:54:42,63082332,18341845768,63082332,290,8364,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399941.sralite.1,SRX3493073,xinexpo54_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776675,SAMN08216079,simple,655179,air metagenome,xinexpo54_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,046EF5AFFE9256B7476475B0ACD727B0,860A7BDCBBB964044F565B23E686C138
SRR6399779,2018-09-20 00:09:37,2017-12-20 23:51:41,71643612,20781792608,71643612,290,9485,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399779.sralite.1,SRX3492668,xinexpo54_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776269,SAMN08216089,simple,655179,air metagenome,xinexpo54_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,6AD8B9F6A42E04A84BE28D3D88546860,05D072174ABA7FD3F1B26A044E078C60
SRR6399579,2018-09-20 00:09:42,2017-12-21 04:45:15,55915544,16195310853,55915544,289,7272,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399579.sralite.1,SRX3492868,xinexpo55_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776468,SAMN08216146,simple,655179,air metagenome,xinexpo55_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,462AC5E3B91CBC58F490BA1DA615B4C8,A01B6C9ABC01524606489CF7573443F1
SRR6399570,2018-09-20 00:09:43,2017-12-20 20:45:03,49852760,14204548436,49852760,284,6616,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399570.sralite.1,SRX3492877,xinexpo55_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776477,SAMN08216149,simple,655179,air metagenome,xinexpo55_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,E5EFF80D1AD3295810B6C626893C5FDE,6EBA075BFD6C50602634DE8F00A02645
SRR6399763,2018-09-20 00:09:38,2017-12-20 23:47:11,53596888,15493242203,53596888,289,7090,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399763.sralite.1,SRX3492684,xinexpo55_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776288,SAMN08216138,simple,655179,air metagenome,xinexpo55_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,4DF66120CB10105DD07E5E0128C67DF0,7A1BFB7E555C9C054E5D6C8296A60B60
SRR6399573,2018-09-20 00:09:42,2017-12-20 20:21:32,57837448,16883871965,57837448,291,7929,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399573.sralite.1,SRX3492874,xinexpo55_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776475,SAMN08216144,simple,655179,air metagenome,xinexpo55_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,65991D4B0B9A3707E878014D9090742B,80560A8935E34001EF1AB3E44EA50416
SRR6399815,2018-09-20 00:09:51,2017-12-21 00:10:53,57985595,16946240307,57985595,292,7863,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399815.sralite.1,SRX3493198,xinexpo56_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776798,SAMN08216162,simple,655179,air metagenome,xinexpo56_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,4E2DF336094AB983A67E9D81D86E96F4,7C763CCD609532F19C70A94B6A40F17F
SRR6399840,2018-09-20 00:09:50,2017-12-21 00:37:56,62884428,18187843177,62884428,289,8477,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399840.sralite.1,SRX3493174,xinexpo56_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776774,SAMN08216171,simple,655179,air metagenome,xinexpo56_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8F77F274C5AB226BD8D35AC3CB3838D9,4BDB220F1256E0E9E4BA86F5659715D8
SRR6400006,2018-09-20 00:09:46,2017-12-21 04:46:27,67979767,19724380713,67979767,290,9141,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/400/SRR6400006.sralite.1,SRX3493008,xinexpo56_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776607,SAMN08216151,simple,655179,air metagenome,xinexpo56_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,03B7AB31055589F0B1D34579AD5E74F5,3AD5639C45570110487313D15177F59E
SRR6399999,2018-09-20 00:09:46,2017-12-21 04:42:25,36167922,10555465859,36167922,291,4801,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399999.sralite.1,SRX3493015,xinexpo56_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776614,SAMN08216158,simple,655179,air metagenome,xinexpo56_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,0E78442A5E06BB13A2D9FC70F08B6F26,F3721EC0A46EFD2EF7D35BCAAF549150
SRR6399889,2018-09-20 00:09:49,2017-12-21 02:40:50,31709939,9232073047,31709939,291,4488,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399889.sralite.1,SRX3493125,xinexpo57_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776725,SAMN08216231,simple,655179,air metagenome,xinexpo57_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D2E3E17FAB5525BEB599B849737F8325,3C0881777E0F78A8DBEF093B0A865D80
SRR6399890,2018-09-20 00:09:49,2017-12-21 02:56:04,37206202,10558581890,37206202,283,5278,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399890.sralite.1,SRX3493124,xinexpo57_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776724,SAMN08216232,simple,655179,air metagenome,xinexpo57_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,4A4E427251E955AD01565448FBCA9393,7AA210D6EFE17D2CDE2CE2C87A0931F3
SRR6399968,2018-09-20 00:09:47,2017-12-21 03:51:45,28049302,8161523576,28049302,290,3958,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399968.sralite.1,SRX3493046,xinexpo57_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776646,SAMN08216230,simple,655179,air metagenome,xinexpo57_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,A10664B32BA3A3292345DE4D19593C58,2C8666A8E432EA64673F5B1737511E4E
SRR6399895,2018-09-20 00:09:49,2017-12-21 02:46:20,48683736,13999741338,48683736,287,6535,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399895.sralite.1,SRX3493119,xinexpo58_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776721,SAMN08216237,simple,655179,air metagenome,xinexpo58_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D75FC2ECFA3CFE4CA207F4F9FAE31DCC,0CD6CC71A4032301165F57410AC70D48
SRR6399893,2018-09-20 00:09:49,2017-12-21 03:06:56,35763278,10120386475,35763278,282,4929,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399893.sralite.1,SRX3493121,xinexpo58_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776720,SAMN08216235,simple,655179,air metagenome,xinexpo58_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,6EEF6FC7A71ED04A4ED9A76B39C26FEE,3831CAC2D3F594BCDE5E51D19F3B955F
SRR6399781,2018-09-20 00:09:37,2017-12-21 00:28:23,45638318,13242924546,45638318,290,6255,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399781.sralite.1,SRX3492666,xinexpo58_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776268,SAMN08216233,simple,655179,air metagenome,xinexpo58_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,37AB0400D8D85E79651F954F0A68EB9D,EFE1D545337127842A84ACB18AD2B4EF
SRR6399782,2018-09-20 00:09:37,2017-12-21 00:05:25,52195899,15141789313,52195899,290,7055,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399782.sralite.1,SRX3492665,xinexpo58_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776267,SAMN08216234,simple,655179,air metagenome,xinexpo58_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5769ED3E180F234EA779E3DCADBB8F53,1252FCF68E34F388623FE0A8D93AB990
SRR6399504,2018-09-20 00:09:44,2017-12-20 20:33:11,49668835,14040592239,49668835,282,6834,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399504.sralite.1,SRX3492943,xinexpo59_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776542,SAMN08216241,simple,655179,air metagenome,xinexpo59_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5EBB3BD08B1A03B81064F167A4326C29,FEE4DF9ED568084415A4267819D95881
SRR6399896,2018-09-20 00:09:49,2017-12-21 02:45:53,41470286,11800550450,41470286,284,5818,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/399/SRR6399896.sralite.1,SRX3493118,xinexpo59_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776718,SAMN08216238,simple,655179,air metagenome,xinexpo59_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,53A4E68E6FF8631E311A397115B00E33,845077DFA939B2A3641EB414A509E0B9
SRR6399894,2018-09-20 00:09:49,2017-12-21 02:36:43,33856368,9835173460,33856368,290,4707,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399894.sralite.1,SRX3493120,xinexpo59_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776722,SAMN08216236,simple,655179,air metagenome,xinexpo59_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,94FE3EDECD9C2E563EB1EF4A49D30726,066A2D59B35D936418D94A4D0024CD89
SRR6399784,2018-09-20 00:09:37,2017-12-21 02:06:39,41415022,11952328081,41415022,288,5759,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399784.sralite.1,SRX3492663,xinexpo59_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776264,SAMN08216239,simple,655179,air metagenome,xinexpo59_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7B9CC74C7E81E42179D2077E3EB669AF,1EFFBEC6E2506175102501EC26B0131A
SRR6399502,2018-09-20 00:09:44,2017-12-20 20:40:30,51775524,14404919934,51775524,278,7001,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399502.sralite.1,SRX3492945,xinexpo60_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776544,SAMN08216243,simple,655179,air metagenome,xinexpo60_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,D344EE7FF1F7C8F63764A938987172AB,3EA4813D2442F2AE05503A899F866915
SRR6399500,2018-09-20 00:09:44,2017-12-20 20:21:39,38001058,10930082479,38001058,287,5334,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399500.sralite.1,SRX3492947,xinexpo60_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776547,SAMN08216245,simple,655179,air metagenome,xinexpo60_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5F8BC9281D578B2726F984189E840B7A,B0C0311BFF4814DDE7A3AB9ADCE1457A
SRR6399785,2018-09-20 00:09:37,2017-12-20 23:33:12,52556652,15080856292,52556652,286,7325,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399785.sralite.1,SRX3492662,xinexpo60_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776266,SAMN08216240,simple,655179,air metagenome,xinexpo60_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,BB2EA2102BB973FEE9FE26705B1E9DE3,4507973DA5CE5EFCB1862D005F700FB6
SRR6399503,2018-09-20 00:09:44,2017-12-20 20:31:17,36458762,10575831318,36458762,290,4988,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399503.sralite.1,SRX3492944,xinexpo60_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776543,SAMN08216242,simple,655179,air metagenome,xinexpo60_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,40B96654A90A8AEB264A1177BD8118BC,64A382DAACD53E94108ACA30709EF7F2
SRR6399497,2018-09-20 00:09:44,2017-12-20 20:00:43,37133513,10718376786,37133513,288,5260,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399497.sralite.1,SRX3492950,xinexpo61_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776549,SAMN08216248,simple,655179,air metagenome,xinexpo61_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,B3EBBDE9DFDC4BA24ED99DCFAED80B77,C785E32460A859AE9BD083E330514139
SRR6399496,2018-09-20 00:09:44,2017-12-20 20:11:39,40989438,11666441888,40989438,284,5830,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399496.sralite.1,SRX3492951,xinexpo61_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776550,SAMN08216249,simple,655179,air metagenome,xinexpo61_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,5DD23789A2075284FE7E996EAAC1F41D,3605605619E69620AC9CF10348130A31
SRR6399499,2018-09-20 00:09:44,2017-12-20 20:50:22,45581711,12635541569,45581711,277,6305,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399499.sralite.1,SRX3492948,xinexpo61_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776548,SAMN08216246,simple,655179,air metagenome,xinexpo61_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,46C84F7EF39F4B372271FD4AB57042E2,C0F0D28FAB2D856DB519798D1CC6BAC3
SRR6399498,2018-09-20 00:09:44,2017-12-20 20:35:07,40525417,11683034797,40525417,288,5751,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399498.sralite.1,SRX3492949,xinexpo61_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776546,SAMN08216247,simple,655179,air metagenome,xinexpo61_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,7F59204EC85120AADD0149241FFAA722,AC6AA38DA6C31860521287BEEF962A87
SRR6399839,2018-09-20 00:09:50,2017-12-21 01:43:17,31274080,8936670113,31274080,285,4572,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399839.sralite.1,SRX3493175,xinexpo62_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776777,SAMN08216172,simple,655179,air metagenome,xinexpo62_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,B7797A4A412FC8E5F8C576E0DEE48497,04950BC8891E54BEFC9B72E7CB50B3FE
SRR6399835,2018-09-20 00:09:50,2017-12-21 01:59:01,38342992,9987804988,38342992,260,4979,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399835.sralite.1,SRX3493179,xinexpo62_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776780,SAMN08216176,simple,655179,air metagenome,xinexpo62_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8FBF0C7BD3D2D7ECD1A5A8155CBAEABC,0C2E9A80C221FBF7D73FC26C961D576C
SRR6399820,2018-09-20 00:09:51,2017-12-21 01:12:36,39426672,11345520913,39426672,287,5814,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399820.sralite.1,SRX3493194,xinexpo62_I6,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776797,SAMN08216166,simple,655179,air metagenome,xinexpo62_I6,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,432964443F37D79B2434987AF84036A8,46295EBCEF4758E7D764D27A2149CB59
SRR6399649,2018-09-20 00:09:41,2017-12-20 22:15:16,34913983,10065987245,34913983,288,5046,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399649.sralite.1,SRX3492798,xinexpo63_I12,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776398,SAMN08216186,simple,655179,air metagenome,xinexpo63_I12,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,3F3E0F8B070825046A9302D3A4069B29,F069D5058F15571E2B5779AA736D0080
SRR6399644,2018-09-20 00:09:41,2017-12-20 21:44:25,43828194,12376953504,43828194,282,6248,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399644.sralite.1,SRX3492803,xinexpo63_I15,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776404,SAMN08216189,simple,655179,air metagenome,xinexpo63_I15,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,8A9B7AD1888EC8450785D6C8FC5182B0,3CF70F371A3AAFCC32F93B7B08B1AFBB
SRR6399650,2018-09-20 00:09:41,2017-12-21 05:37:15,45122864,12995086443,45122864,287,6504,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/399/SRR6399650.sralite.1,SRX3492797,xinexpo63_I5,WGS,cDNA,METATRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP127288,PRJNA421162,,421162,SRS2776397,SAMN08216183,simple,655179,air metagenome,xinexpo63_I5,,,,,,,no,,,,,STANFORD UNIVERSITY,SRA640713,,public,EFFFF66C207688F399D56E7DB15ABFC8,4CD80778E53CB4C2D527F27297247773
